ChpVrsNdx,NumWrd,bPilcrow,PText,RText
6938,21,0,"And over them that did the work of the field for tillage of the ground was Ezri the son of Chelub:","And over them that did the work of the field for tillage of the ground <i>was</i> Ezri the son of Chelub:"
6939,22,0,"And over the vineyards was Shimei the Ramathite: over the increase of the vineyards for the wine cellars was Zabdi the Shiphmite:","And over the vineyards <i>was</i> Shimei the Ramathite: over the increase of the vineyards for the wine cellars <i>was</i> Zabdi the Shiphmite:"
6940,27,0,"And over the olive trees and the sycomore trees that were in the low plains was Baal-hanan the Gederite: and over the cellars of oil was Joash:","And over the olive trees and the sycomore trees that <i>were</i> in the low plains <i>was</i> Baal–hanan the Gederite: and over the cellars of oil <i>was</i> Joash:"
6941,27,0,"And over the herds that fed in Sharon was Shitrai the Sharonite: and over the herds that were in the valleys was Shaphat the son of Adlai:","And over the herds that fed in Sharon <i>was</i> Shitrai the Sharonite: and over the herds <i>that were</i> in the valleys <i>was</i> Shaphat the son of Adlai:"
6942,16,0,"Over the camels also was Obil the Ishmaelite: and over the asses was Jehdeiah the Meronothite:","Over the camels also <i>was</i> Obil the Ishmaelite: and over the asses <i>was</i> Jehdeiah the Meronothite:"
6943,20,0,"And over the flocks was Jaziz the Hagerite. All these were the rulers of the substance which was king David's.","And over the flocks <i>was</i> Jaziz the Hagerite. All these <i>were</i> the rulers of the substance which <i>was</i> king David's."
6944,24,0,"Also Jonathan David's uncle was a counsellor, a wise man, and a scribe: and Jehiel the son of Hachmoni was with the king's sons:","Also Jonathan David's uncle was a counsellor, a wise man, and a scribe: and Jehiel the son of Hachmoni <i>was</i> with the king's sons:"
6945,14,0,"And Ahithophel was the king's counsellor: and Hushai the Archite was the king's companion:","And Ahithophel <i>was</i> the king's counsellor: and Hushai the Archite <i>was</i> the king's companion:"
6946,20,0,"And after Ahithophel was Jehoiada the son of Benaiah, and Abiathar: and the general of the king's army was Joab.","And after Ahithophel <i>was</i> Jehoiada the son of Benaiah, and Abiathar: and the general of the king's army <i>was</i> Joab."
7169,69,0,"And David assembled all the princes of Israel, the princes of the tribes, and the captains of the companies that ministered to the king by course, and the captains over the thousands, and captains over the hundreds, and the stewards over all the substance and possession of the king, and of his sons, with the officers, and with the mighty men, and with all the valiant men, unto Jerusalem.","And David assembled all the princes of Israel, the princes of the tribes, and the captains of the companies that ministered to the king by course, and the captains over the thousands, and captains over the hundreds, and the stewards over all the substance and possession of the king, and of his sons, with the officers, and with the mighty men, and with all the valiant men, unto Jerusalem."
7170,55,0,"Then David the king stood up upon his feet, and said, Hear me, my brethren, and my people: As for me, I had in mine heart to build an house of rest for the ark of the covenant of the LORD, and for the footstool of our God, and had made ready for the building:","Then David the king stood up upon his feet, and said, Hear me, my brethren, and my people: <i>As for me</i>, I <i>had</i> in mine heart to build an house of rest for the ark of the covenant of the L<font size=""-1"">ORD</font>, and for the footstool of our God, and had made ready for the building:"
7171,26,0,"But God said unto me, Thou shalt not build an house for my name, because thou hast been a man of war, and hast shed blood.","But God said unto me, Thou shalt not build an house for my name, because thou <i>hast been</i> a man of war, and hast shed blood."
7172,59,0,"Howbeit the LORD God of Israel chose me before all the house of my father to be king over Israel for ever: for he hath chosen Judah to be the ruler; and of the house of Judah, the house of my father; and among the sons of my father he liked me to make me king over all Israel:","Howbeit the L<font size=""-1"">ORD</font> God of Israel chose me before all the house of my father to be king over Israel for ever: for he hath chosen Judah <i>to be</i> the ruler; and of the house of Judah, the house of my father; and among the sons of my father he liked me to make <i>me</i> king over all Israel:"
7173,32,0,"And of all my sons, (for the LORD hath given me many sons,) he hath chosen Solomon my son to sit upon the throne of the kingdom of the LORD over Israel.","And of all my sons, (for the L<font size=""-1"">ORD</font> hath given me many sons,) he hath chosen Solomon my son to sit upon the throne of the kingdom of the L<font size=""-1"">ORD</font> over Israel."
7174,31,0,"And he said unto me, Solomon thy son, he shall build my house and my courts: for I have chosen him to be my son, and I will be his father.","And he said unto me, Solomon thy son, he shall build my house and my courts: for I have chosen him <i>to be</i> my son, and I will be his father."
7175,23,0,"Moreover I will establish his kingdom for ever, if he be constant to do my commandments and my judgments, as at this day.","Moreover I will establish his kingdom for ever, if he be constant to do my commandments and my judgments, as at this day."
7176,52,0,"Now therefore in the sight of all Israel the congregation of the LORD, and in the audience of our God, keep and seek for all the commandments of the LORD your God: that ye may possess this good land, and leave it for an inheritance for your children after you for ever.","Now therefore in the sight of all Israel the congregation of the L<font size=""-1"">ORD</font>, and in the audience of our God, keep and seek for all the commandments of the L<font size=""-1"">ORD</font> your God: that ye may possess this good land, and leave <i>it</i> for an inheritance for your children after you for ever."
7177,60,1,"And thou, Solomon my son, know thou the God of thy father, and serve him with a perfect heart and with a willing mind: for the LORD searcheth all hearts, and understandeth all the imaginations of the thoughts: if thou seek him, he will be found of thee; but if thou forsake him, he will cast thee off for ever.","¶And thou, Solomon my son, know thou the God of thy father, and serve him with a perfect heart and with a willing mind: for the L<font size=""-1"">ORD</font> searcheth all hearts, and understandeth all the imaginations of the thoughts: if thou seek him, he will be found of thee; but if thou forsake him, he will cast thee off for ever."
7178,21,0,"Take heed now; for the LORD hath chosen thee to build an house for the sanctuary: be strong, and do it.","Take heed now; for the L<font size=""-1"">ORD</font> hath chosen thee to build an house for the sanctuary: be strong, and do <i>it</i>."
7179,42,1,"Then David gave to Solomon his son the pattern of the porch, and of the houses thereof, and of the treasuries thereof, and of the upper chambers thereof, and of the inner parlours thereof, and of the place of the mercy seat,","¶Then David gave to Solomon his son the pattern of the porch, and of the houses thereof, and of the treasuries thereof, and of the upper chambers thereof, and of the inner parlours thereof, and of the place of the mercy seat,"
7180,43,0,"And the pattern of all that he had by the spirit, of the courts of the house of the LORD, and of all the chambers round about, of the treasuries of the house of God, and of the treasuries of the dedicated things:","And the pattern of all that he had by the spirit, of the courts of the house of the L<font size=""-1"">ORD</font>, and of all the chambers round about, of the treasuries of the house of God, and of the treasuries of the dedicated things:"
7181,37,0,"Also for the courses of the priests and the Levites, and for all the work of the service of the house of the LORD, and for all the vessels of service in the house of the LORD.","Also for the courses of the priests and the Levites, and for all the work of the service of the house of the L<font size=""-1"">ORD</font>, and for all the vessels of service in the house of the L<font size=""-1"">ORD</font>."
7182,35,0,"He gave of gold by weight for things of gold, for all instruments of all manner of service; silver also for all instruments of silver by weight, for all instruments of every kind of service:","<i>He gave</i> of gold by weight for <i>things</i> of gold, for all instruments of all manner of service; <i>silver also</i> for all instruments of silver by weight, for all instruments of every kind of service:"
7183,49,0,"Even the weight for the candlesticks of gold, and for their lamps of gold, by weight for every candlestick, and for the lamps thereof: and for the candlesticks of silver by weight, both for the candlestick, and also for the lamps thereof, according to the use of every candlestick.","Even the weight for the candlesticks of gold, and for their lamps of gold, by weight for every candlestick, and for the lamps thereof: and for the candlesticks of silver by weight, <i>both</i> for the candlestick, and <i>also</i> for the lamps thereof, according to the use of every candlestick."
7184,22,0,"And by weight he gave gold for the tables of shewbread, for every table; and likewise silver for the tables of silver:","And by weight <i>he gave</i> gold for the tables of shewbread, for every table; and <i>likewise</i> silver for the tables of silver:"
7185,35,0,"Also pure gold for the fleshhooks, and the bowls, and the cups: and for the golden basons he gave gold by weight for every bason; and likewise silver by weight for every bason of silver:","Also pure gold for the fleshhooks, and the bowls, and the cups: and for the golden basons <i>he gave gold</i> by weight for every bason; and <i>likewise silver</i> by weight for every bason of silver:"
7186,36,0,"And for the altar of incense refined gold by weight; and gold for the pattern of the chariot of the cherubims, that spread out their wings, and covered the ark of the covenant of the LORD.","And for the altar of incense refined gold by weight; and gold for the pattern of the chariot of the cherubims, that spread out <i>their wings</i>, and covered the ark of the covenant of the L<font size=""-1"">ORD</font>."
7187,23,0,"All this, said David, the LORD made me understand in writing by his hand upon me, even all the works of this pattern.","All <i>this, said David</i>, the L<font size=""-1"">ORD</font> made me understand in writing by <i>his</i> hand upon me, <i>even</i> all the works of this pattern."
